DATEI_ID,LADEN_ZEIT,EINTRITTSNUMMER,EINTRITTSDATUM,ZEILE,TEILENUMMER,ZOLLTARIFNUMMER,URSPRUNGSLAND,WARENWERT,ZOLLBETRAG,ANTIDUMPING_ZOLL,AUSGLEICHSZOLL
KN_00008328,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,11,95-676940,8409 9199 90,MEX,"335,43","0,00",NEIN,NEIN
KN_00008329,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,12,SO10746,8503 0095 80,CHN,"94.575,33","7.093,14",NEIN,NEIN
KN_00008330,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,13,UNBEKANNT-TEIL-224,8708 7090 00,TWN,"754,61","0,00",,
KN_00008331,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,14,12-521139,8708 9915 00,DEU,"628,77","0,00",NEIN,NEIN
KN_00008332,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,15,SO30868,8413 3090 10,MEX,"74.376,46","3.718,82",NEIN,NEIN
KN_00008333,09.03.2026 13:01:38,DE-2025-249782,26.01.2026,16,SO31974,8421 2300 00,CHN,"25.847,15","1.292,35",JA,NEIN
KN_00008334,09.03.2026 13:01:38,DE-2025-444790,05.03.2026,1,SO98361,8501 2010 00,CHN,"310,13","46,52",NEIN,JA
KN_00008335,09.03.2026 13:01:38,DE-2025-444790,05.03.2026,2,56-862244,8708 5079 00,MEX,"60.135,22","4.510,14",NEIN,NEIN
KN_00008336,09.03.2026 13:01:38,DE-2025-444790,05.03.2026,3,51-588931,8511 5090 00,CHN,"94.938,02","2.373,44",NEIN,NEIN
KN_00008337,09.03.2026 13:01:38,DE-2025-637520,20.01.2026,1,43-982843,8483 9090 10,IND,"69.349,05","6.934,90",NEIN,JA
KN_00008338,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,1,E628767,5678 7962 77,CHN,"898,58","0,00",NEIN,NEIN
KN_00008339,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,2,SO77960,8413 3090 10,KOR,"8.522,32","639,16",NEIN,NEIN
KN_00008340,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,3,SO50890,8511 3090 00,USA,"577,15","0,00",NEIN,NEIN
KN_00008341,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,4,E689776,8408 2090 20,POL,"704,95","70,50",NEIN,NEIN
KN_00008342,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,5,E872257,8302 4200 00,TWN,"22.231,74","0,00",NEIN,NEIN
KN_00008343,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,6,SO89912,8484 2000 00,MEX,"33.958,33","1.697,92",NEIN,NEIN
KN_00008344,09.03.2026 13:01:38,DE-2025-674645,20.03.2026,7,52-807107,8415 8100 10,CHN,"338.520,65","25.389,04",JA,NEIN
KN_00008345,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,1,E983861,8414 5920 00,MEX,"9.386,34","0,00",NEIN,NEIN
KN_00008346,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,2,E516689,8501 2010 00,CHN,"2.883,57","216,27",JA,NEIN
KN_00008347,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,3,SO70597,8409 9199 90,CHN,"396.267,80","0,00",NEIN,NEIN
KN_00008348,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,4,SO81229,8536 5090 00,MEX,"3.838,80","287,91",NEIN,NEIN
KN_00008349,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,5,SCHWUNGRAD,8413 3090 10,MEX,"433,56","21,67",NEIN,NEIN
KN_00008350,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,6,SO12966,8414 5920 00,USA,"400,92","0,00",NEIN,NEIN
KN_00008351,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,7,E887818,8484 2000 00,IND,"40.295,81","3.022,19",NEIN,NEIN
KN_00008352,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,8,SO90842,8414 5920 00,POL,"916,37","0,00",NEIN,NEIN
KN_00008353,09.03.2026 13:01:38,DE-2025-350593,03.01.2026,9,34-457488,8482 5000 00,CZE,"3.527,98","176,40",NEIN,NEIN
KN_00008354,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,1,ANLASSER,8708 9915 00,USA,"7.433,14","0,00",NEIN,NEIN
KN_00008355,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,2,UNBEKANNT-TEIL-139,8409 9110 00,TWN,"1.260,56","126,06",JA,NEIN
KN_00008356,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,3,E114287,8544 3000 00,CHN,"335,19","0,00",NEIN,JA
KN_00008357,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,4,SO10610,8538 9010 00,CHN,"9.489,14","474,45",JA,NEIN
KN_00008358,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,5,E918119,8708 4090 00,USA,"1.107,29","0,00",NEIN,NEIN
KN_00008359,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,6,E637184,8708 5079 00,CHN,"419,01","0,00",NEIN,NEIN
KN_00008360,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,7,E773376,8481 8025 00,MEX,"192,63","19,26",NEIN,NEIN
KN_00008361,09.03.2026 13:01:38,DE-2025-531365,29.03.2026,8,E437100,8458 5920 00,CHN,"3.710,84","371,07",NEIN,NEIN
KN_00008362,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,1,E178561,8483 1010 10,USA,"2.096,98","0,00",NEIN,NEIN
KN_00008363,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,2,SO10941,8421 2300 00,KOR,"774,38","58,07",NEIN,NEIN
KN_00008364,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,3,E769277,8408 2090 90,IND,"3.562,40","534,36",NEIN,NEIN
KN_00008365,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,4,XX358540,8483 3010 00,CHN,"7.630,28","190,75",JA,JA
KN_00008366,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,5,SO99654,8413 3020 00,USA,"695,48","0,00",NEIN,NEIN
KN_00008367,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,6,UNGÜLTIG-6306,8536 5090 00,IND,"491,80","24,58",NEIN,NEIN
KN_00008368,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,7,UNBEKANNT-TEIL-186,8708 4090 00,TWN,"1.323,42","330,86",JA,NEIN
KN_00008369,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,8,45-661060,8501 2010 00,CZE,"81.060,92","12.159,13",NEIN,NEIN
KN_00008370,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,9,E194960,8415 8100 10,CHN,"779,92","19,50",NEIN,NEIN
KN_00008371,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,10,E801072,8409 9110 00,USA,"126,50","0,00",NEIN,NEIN
KN_00008372,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,11,SO78630,8538 9010 00,MEX,"87.084,85","2.177,11",JA,
KN_00008373,09.03.2026 13:01:38,DE-2025-902954,11.03.2026,12,68-360946,8483 4020 00,CHN,"7.481,14","187,03",JA,NEIN
KN_00008374,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,1,KRAFTSTOFFFILTER,8414 5920 00,CHN,"9.546,02","477,30",JA,
KN_00008375,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,2,88-422933,8501 1010 00,MEX,"86,59","4,33",NEIN,NEIN
KN_00008376,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,3,11-986344,8635 5010 00,POL,"1.174,58","176,18",NEIN,NEIN
KN_00008377,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,4,17-104703,8302 4980 90,MEX,"596,95","89,54",NEIN,NEIN
KN_00008378,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,5,UNGÜLTIG-7973,8481 8025 00,CHN,"37.994,77","1.899,74",JA,NEIN
KN_00008379,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,6,SO81434,8708 9590 00,CHN,"850,52","127,57",NEIN,NEIN
KN_00008380,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,7,25-487886,8501 1010 00,USA,"51.947,72","0,00",NEIN,NEIN
KN_00008381,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,8,21-706688,5678 7249 25,CHN,"922,72","92,26",JA,NEIN
KN_00008382,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,9,XX449776,8503 0095 80,USA,"261,30","0,00",NEIN,NEIN
KN_00008383,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,10,88-808503,8537 1018 00,IND,"91.676,10","0,00",NEIN,NEIN
KN_00008384,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,11,52-345099,8482 1010 50,MEX,"166,65","16,67",NEIN,NEIN
KN_00008385,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,12,SO20812,0000 7171 64,CHN,"5.631,06","563,11",JA,NEIN
KN_00008386,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,13,14-850479,8415 8100 10,CHN,"80.785,57","0,00",NEIN,NEIN
KN_00008387,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,14,SO52693,8409 9199 90,MEX,"3.633,73","0,00",NEIN,NEIN
KN_00008388,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,15,74-111634,8708 8090 00,MEX,"306.970,47","15.348,52",NEIN,NEIN
KN_00008389,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,16,NOCKENWELLE,8536 5090 00,MEX,"482,88","24,14",NEIN,NEIN
KN_00008390,09.03.2026 13:01:38,DE-2025-372400,06.01.2026,17,E240580,8536 5010 00,CHN,"52.236,80","3.917,76",,NEIN
KN_00008391,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,1,SO28724,8501 1010 00,TWN,"39.063,87","1.953,19",NEIN,NEIN
KN_00008392,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,2,E332041,8501 2010 00,IND,"13.456,70","336,42",NEIN,NEIN
KN_00008393,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,3,E981856,8501 3200 00,DEU,"156,68","0,00",NEIN,NEIN
KN_00008394,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,4,E843422,8708 9991 90,CZE,"745,64","0,00",NEIN,NEIN
KN_00008395,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,5,SO32998,8708 9190 00,POL,"964,75","24,12",NEIN,NEIN
KN_00008396,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,6,SO72481,8415 8100 10,CHN,"984,66","0,00",NEIN,NEIN
KN_00008397,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,7,UNBEKANNT-TEIL-937,8708 8090 00,CHN,"13.922,54","1.392,25",NEIN,NEIN
KN_00008398,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,8,E522465,8484 2000 00,CHN,"57.552,26","2.877,61",JA,NEIN
KN_00008399,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,9,74-154061,8414 5920 00,MEX,"384,26","96,06",NEIN,NEIN
KN_00008400,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,10,E987639,8481 8025 00,MEX,"363,91","0,00",NEIN,NEIN
KN_00008401,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,11,21-177017,8708 9915 00,CHN,"867,55","43,38",NEIN,NEIN
KN_00008402,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,12,ZYLINDERKOPF,8482 1010 50,CHN,"358.036,03","53.705,40",NEIN,JA
KN_00008403,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,13,XX615377,8556 5010 00,USA,"687,62","0,00",NEIN,NEIN
KN_00008404,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,14,91-625340,8421 3100 00,USA,"784,76","0,00",NEIN,NEIN
KN_00008405,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,15,87-132377,8511 3090 00,POL,"35.347,37","3.534,73",NEIN,NEIN
KN_00008406,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,16,TEST17650,8302 4200 00,POL,"5.977,32","597,73",NEIN,NEIN
KN_00008407,09.03.2026 13:01:38,DE-2025-916484,19.03.2026,17,67-177731,8501 3200 00,USA,"205,34","0,00",NEIN,NEIN
KN_00008408,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,1,KRAFTSTOFFFILTER,8307 9000 00,CHN,"17.155,63","428,88",JA,NEIN
KN_00008409,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,2,E380203,8511 4000 00,IND,"6.889,98","0,00",NEIN,NEIN
KN_00008410,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,3,46-603417,8511 3090 00,USA,"52,74","0,00",NEIN,NEIN
KN_00008411,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,4,SO92089,8482 1010 50,POL,"207,53","20,75",NEIN,NEIN
KN_00008412,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,5,E756806,8421 2300 00,MEX,"131.688,19","19.753,22",NEIN,NEIN
KN_00008413,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,6,SO59190,8413 3090 10,MEX,"4.013,00","300,97",NEIN,NEIN
KN_00008414,09.03.2026 13:01:38,DE-2025-496064,26.01.2026,7,92-631682,8413 3090 10,IND,"519,62","0,00",NEIN,NEIN
KN_00008415,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,1,SO80360,8537 1018 00,MEX,"84.506,44","8.450,63",NEIN,
KN_00008416,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,2,59-498245,8483 3010 00,TWN,"5.963,10","298,16",NEIN,NEIN
KN_00008417,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,3,SO47604,8307 1010 00,CHN,"874,60","87,45",NEIN,NEIN
KN_00008418,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,4,E785024,8538 9010 00,CHN,"977,77","146,66",NEIN,JA
KN_00008419,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,5,E629544,1234 2124 73,CHN,"789,29","197,31",NEIN,NEIN
KN_00008420,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,6,89-779653,8536 5090 00,CHN,"447,61","11,18",JA,NEIN
KN_00008421,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,7,26-208184,8536 5010 00,MEX,"6.865,18","686,51",NEIN,NEIN
KN_00008422,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,8,SO16422,8411 9900 00,CHN,"332,87","0,00",NEIN,NEIN
KN_00008423,09.03.2026 13:01:38,DE-2025-141598,27.01.2026,9,67-971160,8481 2010 00,POL,"150,84","7,54",NEIN,NEIN
KN_00008424,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,1,69-459001,8415 8100 10,CHN,"78.694,03","1.967,34",NEIN,NEIN
KN_00008425,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,2,E125873,8482 1010 50,CHN,"1.332,23","333,06",NEIN,NEIN
KN_00008426,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,3,35-990486,0000 8436 47,CHN,"45.615,00","1.140,38",NEIN,NEIN
KN_00008427,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,4,SO54631,8482 1010 50,MEX,"372,07","27,91",NEIN,NEIN
KN_00008428,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,5,43-293981,8307 9000 00,MEX,"603,82","30,19",NEIN,NEIN
KN_00008429,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,6,UNGÜLTIG-2875,8708 3090 10,IND,"188,71","9,43",NEIN,JA
KN_00008430,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,7,XX345468,8484 1000 90,CHN,"460.795,71","46.079,56",NEIN,NEIN
KN_00008431,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,8,15-652686,8483 1010 10,CZE,"295.997,53","14.799,87",NEIN,NEIN
KN_00008432,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,9,13-115314,8409 9199 90,MEX,"447,16","44,71",NEIN,NEIN
KN_00008433,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,10,SO98061,8501 3200 00,POL,"594,73","59,46",NEIN,NEIN
KN_00008434,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,11,UNGÜLTIG-2895,8708 3021 00,MEX,"277,56","0,00",NEIN,NEIN
KN_00008435,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,12,SO17341,8511 4000 00,CHN,"44.597,48","3.344,80",NEIN,NEIN
KN_00008436,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,13,SO33731,8555 1010 10,TWN,"7.297,07","182,43",NEIN,NEIN
KN_00008437,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,14,36-245719,8708 3021 00,CHN,"97.276,74","7.295,76",NEIN,NEIN
KN_00008438,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,15,XX335073,8408 2090 20,MEX,"309,48","77,37",NEIN,NEIN
KN_00008439,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,16,ZYLINDERKOPF,5678 4355 15,CHN,"198,03","14,84",JA,NEIN
KN_00008440,09.03.2026 13:01:38,DE-2025-215471,13.02.2026,17,SO95991,8307 1010 00,IND,"511,14","38,34",NEIN,NEIN
KN_00008441,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,1,UNBEKANNT-TEIL-429,8708 3090 10,CHN,"38.886,12","5.832,92",NEIN,JA
KN_00008442,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,2,91-729651,8483 9090 10,MEX,"63.971,73","3.198,59",NEIN,NEIN
KN_00008443,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,3,SO76170,9999 5761 59,CHN,"35.708,51","5.356,27",NEIN,NEIN
KN_00008444,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,4,SO66002,8708 7090 00,CHN,"4.450,19","0,00",JA,NEIN
KN_00008445,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,5,98-757101,8544 3000 00,KOR,"111,20","0,00",NEIN,NEIN
KN_00008446,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,6,67-964529,8503 0010 00,CHN,"417,45","20,87",NEIN,JA
KN_00008447,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,7,DICHTUNGSSATZ,8484 1000 90,CHN,"9.204,22","920,41",NEIN,JA
KN_00008448,09.03.2026 13:01:38,DE-2025-977723,21.03.2026,8,SO55466,8511 5090 00,IND,"442.077,54","44.207,76",NEIN,NEIN
KN_00008449,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,1,E355213,8481 8025 00,MEX,"555,79","13,90",NEIN,NEIN
KN_00008450,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,2,94-560860,8411 9900 00,KOR,"69.582,03","5.218,64",JA,NEIN
KN_00008451,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,3,TEST27866,8414 8022 00,CHN,"4.353,61","217,68",NEIN,JA
KN_00008452,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,4,UNBEKANNT-TEIL-123,8415 8100 10,KOR,"210,38","0,00",JA,NEIN
KN_00008453,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,5,42-581054,1234 6141 93,MEX,"591,59","29,57",NEIN,NEIN
KN_00008454,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,6,E308594,8411 8100 00,CHN,"512,94","0,00",NEIN,NEIN
KN_00008455,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,7,93-467354,8538 9010 00,IND,"536,89","26,83",NEIN,NEIN
KN_00008456,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,8,UNBEKANNT-TEIL-499,8413 3020 00,CHN,"860,29","215,08",NEIN,JA
KN_00008457,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,9,28-625615,8484 2000 00,CZE,"965,67","0,00",NEIN,NEIN
KN_00008458,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,10,35-608705,8413 3090 10,USA,"37.017,18","0,00",NEIN,NEIN
KN_00008459,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,11,SO56680,8408 2090 90,MEX,"92.706,41","6.952,97",NEIN,NEIN
KN_00008460,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,12,SO88350,0000 6479 39,CHN,"3.715,90","0,00",NEIN,NEIN
KN_00008461,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,13,KRAFTSTOFFFILTER,8708 9915 00,MEX,"425,27","10,63",NEIN,NEIN
KN_00008462,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,14,46-541767,8537 1018 00,KOR,"127,20","9,53",NEIN,NEIN
KN_00008463,09.03.2026 13:01:38,DE-2025-720512,06.02.2026,15,UNGÜLTIG-5940,8421 3100 00,CHN,"7.984,07","1.197,60",NEIN,NEIN
KN_00008464,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,1,SO43877,8481 8025 00,CHN,"7.064,72","176,62",JA,NEIN
KN_00008465,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,2,14-560832,8387 4100 00,IND,"436,00","21,80",NEIN,NEIN
KN_00008466,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,3,TEST51377,8484 1000 90,IND,"90,09","13,50",NEIN,NEIN
KN_00008467,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,4,E197150,8708 5079 00,MEX,"9.536,28","715,22",NEIN,NEIN
KN_00008468,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,5,E205718,8708 7090 00,CHN,"8.352,42","417,62",NEIN,NEIN
KN_00008469,09.03.2026 13:01:38,DE-2025-532811,18.03.2026,6,SO61335,9999 7229 14,TWN,"2.044,46","102,21",NEIN,NEIN
KN_00008470,09.03.2026 13:01:38,DE-2025-532478,19.02.2026,1,E695721,8414 3010 00,CHN,"3.533,96","88,34",NEIN,JA
KN_00008471,09.03.2026 13:01:38,DE-2025-532478,19.02.2026,2,E602193,8421 2300 00,USA,"6.529,69","0,00",NEIN,NEIN
KN_00008472,09.03.2026 13:01:38,DE-2025-532478,19.02.2026,3,31-398210,8511 5090 00,USA,"800,44","0,00",NEIN,NEIN
KN_00008473,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,1,96-647477,8511 5090 00,IND,"67.547,44","0,00",NEIN,NEIN
KN_00008474,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,2,SO67307,8643 3000 00,CHN,"485,70","72,85",NEIN,JA
KN_00008475,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,3,SO46158,8482 1010 50,CHN,"4.190,42","104,76",JA,NEIN
KN_00008476,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,4,SO97082,8536 5090 00,CHN,"9.268,70","1.390,29",,JA
KN_00008477,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,5,SO10506,8377 4200 00,IND,"719,62","17,98",JA,NEIN
KN_00008478,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,6,E372293,0000 5761 71,IND,"72.027,50","1.800,69",NEIN,JA
KN_00008479,09.03.2026 13:01:38,DE-2025-601139,27.01.2026,7,E321897,8708 7090 00,DEU,"7.060,78","0,00",NEIN,NEIN
KN_00008480,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,1,E652769,8511 2010 00,IND,"66.622,69","1.665,56",JA,NEIN
KN_00008481,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,2,SO47208,8503 0095 80,KOR,"7.805,43","195,13",JA,NEIN
KN_00008482,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,3,64-482634,8501 3200 00,DEU,"919,03","0,00",NEIN,NEIN
KN_00008483,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,4,SO87126,8421 3100 00,CZE,"50.343,94","2.517,19",NEIN,NEIN
KN_00008484,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,5,SO23457,8708 9190 00,CHN,"6.123,03","459,23",JA,NEIN
KN_00008485,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,6,E464151,8503 0095 80,TWN,"684,07","171,02",JA,NEIN
KN_00008486,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,7,14-436061,8431 2300 00,DEU,"362,99","0,00",JA,
KN_00008487,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,8,SO29896,8536 5090 00,IND,"935,33","23,37",NEIN,NEIN
KN_00008488,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,9,TEST26136,8483 1010 10,TWN,"5.695,89","0,00",NEIN,NEIN
KN_00008489,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,10,E422366,8483 2010 00,CHN,"8.956,97","0,00",NEIN,NEIN
KN_00008490,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,11,UNBEKANNT-TEIL-794,8483 1010 10,TWN,"554,91","0,00",NEIN,NEIN
KN_00008491,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,12,41-255664,8708 9915 00,USA,"453,87","0,00",NEIN,NEIN
KN_00008492,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,13,LAGERSATZ,8413 3020 00,IND,"9.735,60","973,55",NEIN,NEIN
KN_00008493,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,14,LAGERSATZ,8503 0095 80,TWN,"46.801,01","1.170,02",NEIN,NEIN
KN_00008494,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,15,E936357,8307 1010 00,DEU,"588,20","0,00",NEIN,NEIN
KN_00008495,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,16,UNGÜLTIG-5762,8484 1000 90,POL,"174,62","13,09",NEIN,NEIN
KN_00008496,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,17,57-109477,8408 2090 20,TWN,"13.052,81","1.305,27",NEIN,NEIN
KN_00008497,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,18,E570536,8414 5920 00,DEU,"699,35","0,00",NEIN,NEIN
KN_00008498,09.03.2026 13:01:38,DE-2025-516418,10.02.2026,19,41-875878,8708 5079 00,IND,"50.416,58","5.041,65",NEIN,NEIN
KN_00008499,09.03.2026 13:01:38,DE-2025-309666,19.01.2026,1,23-661310,8414 5920 00,POL,"6.881,72","688,16",NEIN,NEIN
KN_00008500,09.03.2026 13:01:38,DE-2025-309666,19.01.2026,2,E663583,8481 8025 00,KOR,"750,70","0,00",JA,NEIN
KN_00008501,09.03.2026 13:01:38,DE-2025-309666,19.01.2026,3,SO25712,8708 3021 00,USA,"279,14","0,00",NEIN,NEIN
KN_00008502,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,1,SO41637,8708 5079 00,DEU,"2.765,03","0,00",NEIN,NEIN
KN_00008503,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,2,15-883380,8708 9590 00,CHN,"182,93","9,15",NEIN,NEIN
KN_00008504,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,3,ANLASSER,8476 8022 00,MEX,"2.917,09","0,00",NEIN,NEIN
KN_00008505,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,4,XX573831,8708 8090 00,CHN,"26.168,93","1.308,45",NEIN,NEIN
KN_00008506,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,5,E447753,8503 0010 00,IND,"7.233,19","723,32",NEIN,NEIN
KN_00008507,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,6,UNGÜLTIG-2354,8708 5079 00,CHN,"4.403,82","220,18",NEIN,NEIN
KN_00008508,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,7,SO88484,8307 1010 00,IND,"1.053,13","105,31",NEIN,JA
KN_00008509,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,8,74-919206,8485 2000 00,USA,"234,25","0,00",NEIN,NEIN
KN_00008510,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,9,E392978,8501 1010 00,MEX,"434,56","108,64",NEIN,NEIN
