CORRECTION_ID,LINE_ID,ENTRY_NUMBER,ENTRY_DATE,BROKER_NAME,PART_NUMBER,COUNTRY_OF_ORIGIN,HTS_CODE,ENTERED_VALUE,FIELD_CORRECTED,ORIGINAL_VALUE,CORRECTED_VALUE,CORRECTION_REASON,ANALYST_NOTES,REGULATORY_REFERENCE,RELATED_CASES,BUSINESS_CONTEXT,CORRECTION_CATEGORY,CORRECTED_BY,CORRECTION_DATE,WAS_FLAGGED_BY_SYSTEM,CONFIDENCE_LEVEL,TIME_TO_RESOLVE_MINUTES,REQUIRED_RESEARCH
A89D3AC6-6FBD-42FA-BAD1-9490C095A69A,9463F3FF-F45E-4137-9DF1-5B62E05E2F4F,00407603711,2026-02-14,EXPEDITOR,C-56038-D,TH,8413440892,113227.54,FEE_CODE,55,92,Classification error - product function misidentified,Verified against GTM database,CBP Directive 3550-067,Similar correction: CORR-7854 (2025-09-29),Standard inventory restock,SPLIT_LINE,Stephanie Moore,2026-02-27,FALSE,LOW,25,FALSE
961F1D68-AA3E-4EBC-A3BD-F618A80DFB2F,F17433A7-95A7-4F04-86D2-509441E439DD,00685295215,2025-11-08,KUEHNE_NAGEL,R-83721-C,TW,8481522625,117215.95,DUTY_RATE,68,54,Rate should reflect current HTS,Documentation review required,19 CFR 152.103,Related pattern in CORR-7553,Service center inventory,COUNTRY_OF_ORIGIN,Rachel Anderson,2025-12-05,FALSE,MEDIUM,47,FALSE
9A443E69-197F-4016-B14F-33E02AD9AF22,445A8172-1DD2-412C-94FD-378EB8510BF2,916-3829624-9,2025-08-30,DHL_GLOBAL,M-40049-D,CN,8453687191,38319.4,ADD_FLAG,N,Y,Antidumping scope review completed,Needed research to confirm,19 CFR 141.86,"Pattern matches CORR-6631, CORR-4622, CORR-9953",Engineering sample for R&D,ADD_CVD,Stephanie Moore,2025-09-22,TRUE,LOW,148,FALSE
9ADC2D78-16CC-48A5-ABBD-CF02D625B847,88EAF774-9BF1-4626-AF42-6B3CBFBE7415,855-7853232-8,2025-12-27,FEDEX_TRADE,M-79400-D,KR,8544442202,57898.06,PREFERENTIAL,AUSFTA,USMCA,Preferential treatment should apply,Quick fix once identified,19 USC 1401a,Linked to CORR-3904 (same broker),Service center inventory,FTA_ELIGIBILITY,Emily Davis,2026-01-22,TRUE,MEDIUM,152,FALSE
3C7D7FD6-DD0A-4331-8F4F-9DBCA8BDDA00,3030F69E-F70E-47FA-A638-E0167ADB470D,00414195012,2025-12-11,EXPEDITOR,C-23946-B,IN,8414314343,38094.25,PREFERENTIAL,AUSFTA,USMCA,Certificate of origin validates preference,Standard correction - nothing unusual,19 USC 1401a,Linked to CORR-7912 (same broker),Quality replacement for defective batch,FTA_ELIGIBILITY,Stephanie Moore,2025-12-15,FALSE,LOW,55,TRUE
E0A3E617-CC34-4A94-8F53-FEB4A8A9BEA8,919A586F-B2BE-47A6-A76B-C56E02E43BCD,247-2540425-2,2026-01-24,DHL_GLOBAL,P-70147-C,TH,8504752102,140324.1,DUTY_RATE,72,45,Duty rate incorrect for this classification,Random sample audit finding,CBP Directive 3550-067,"See also: CORR-6337, CORR-5763",Warranty replacement parts shipment,HTS_CLASSIFICATION,Stephanie Moore,2026-02-10,TRUE,MEDIUM,141,TRUE
292EE425-EC28-4D0B-A646-8601F512FB1D,EFFB4348-F891-4973-91EA-7D05E0A7F0EE,00369583323,2025-10-09,DHL_GLOBAL,X-20536-B,VN,7326298237,124926.15,CVD_FLAG,Y,N,Countervailing duty incorrectly assessed,Documentation was ambiguous - clarified with shipper,CBP Trade Facilitation Guidelines,"Pattern matches CORR-8605, CORR-4738, CORR-7104",Just-in-time delivery for production line,ADD_CVD,Daniel Garcia,2025-10-16,TRUE,MEDIUM,86,FALSE
95A6A139-D2E8-401F-9F86-B7A1275E8E06,B5F48018-B0B5-4357-A4D1-5C515330FC4D,E46108737,2025-10-31,DHL_GLOBAL,T-70828-D,CA,8501299686,13125.39,COO,IT,MX,Origin documentation shows different COO,Random sample audit finding,HTS General Note 3,"See also: CORR-9879, CORR-3028",High-priority production critical parts,COUNTRY_OF_ORIGIN,Lisa Martinez,2025-11-22,FALSE,LOW,176,TRUE
A206A6B6-CD6F-4BBE-BFAF-9D87AA68DC88,3AEAC4CB-EA1C-43DF-ADB3-7D78A8C584D5,343-7233989-7,2025-10-21,EXPEDITOR,R-91217-C,TW,8453774596,89925.87,ADD_FLAG,N,Y,Antidumping scope review completed,Random sample audit finding,19 CFR 141.86,Related pattern in CORR-1037,Regular import for Cummins engine assembly,ADD_CVD,Emily Davis,2025-10-22,TRUE,HIGH,134,TRUE
01536CC7-B819-456B-8A6A-54ED2A9C8A0B,EF242EDC-C78A-445E-B12E-532F7A3BA598,902-4197483-7,2025-12-22,DHL_GLOBAL,S-95925-D,CA,8479763122,105580.53,UNIT_PRICE,30,16,Updated classification per CBP guidance,Needed research to confirm,19 USC 1401a,Similar correction: CORR-3614 (2025-10-16),Warranty replacement parts shipment,DUTY_ADJUSTMENT,Amanda Foster,2025-12-25,TRUE,LOW,170,FALSE
B145CA73-5AA1-41DA-B391-BF12870FE664,6E42C0DA-DF74-4308-9398-697E392E7671,324-6994234-6,2025-12-24,CEVA,S-47579-C,TH,8504149660,118804.13,FEE_CODE,1,78,Wrong tariff code selected by broker,Broker acknowledged error,19 CFR 10.411,,Seasonal demand fulfillment,COUNTRY_OF_ORIGIN,Sarah Chen,2026-01-12,TRUE,HIGH,24,TRUE
94F538C7-CEFD-4580-A49C-59F43FDFEC8D,77FA12FA-3140-4357-A4CC-D3645B4E3DD3,E82848976,2025-10-03,FEDEX_TRADE,X-15532-C,IT,8414133365,69777.31,PREFERENTIAL,AUSFTA,NONE,Preferential treatment should apply,Caught during routine audit,CBP Directive 3550-067,Similar correction: CORR-1989 (2025-06-13),Just-in-time delivery for production line,FTA_ELIGIBILITY,Robert Thompson,2025-10-15,FALSE,HIGH,16,FALSE
10BDB51E-132D-4205-81BD-CBB6E495A63C,37799B77-1788-4B03-A15D-1487EEA1F343,E73851477,2025-11-26,FEDEX_TRADE,E-15552-D,JP,7318271316,76728.47,UNIT_PRICE,73,14,Tariff code error identified during audit,Standard correction - nothing unusual,19 USC 1484,Linked to CORR-3284 (same broker),Warranty replacement parts shipment,FTA_ELIGIBILITY,Robert Thompson,2025-12-25,FALSE,LOW,97,FALSE
5BD4B651-E6E6-4954-A351-28587138AC17,37958E32-E042-4FB8-801A-51785199FD11,E64516197,2025-11-10,CEVA,X-31829-A,CA,8504906454,81424.75,DUTY_RATE,12,25,Preferential rate applies,Broker acknowledged error,HTS General Note 3,"Pattern matches CORR-8834, CORR-9078, CORR-2855",Just-in-time delivery for production line,DUTY_ADJUSTMENT,Amanda Foster,2025-12-05,TRUE,LOW,92,FALSE
05970150-328D-4E21-B4BA-AEBDF689C1CD,65CFC6F3-6CB9-4B31-A6C1-3C401AA28F4E,600-2067352-9,2025-08-29,UPS_SCS,H-51902-B,CA,8453463905,87729.77,ADD_FLAG,Y,N,ADD assessment missing for covered product,Verified against GTM database,19 CFR 152.103,,Standard inventory restock,ADD_CVD,Lisa Martinez,2025-09-18,FALSE,HIGH,120,TRUE
B5687DC0-670A-4B6F-B0F4-37248FD2311A,4AE3A02F-A324-4BF1-94CA-C214807E0446,139-7607080-6,2025-11-22,CEVA,R-29636-B,MX,8481878330,87163.15,UNIT_PRICE,78,65,Classification error - product function misidentified,Manual review caught the error,19 USC 1401a,Related pattern in CORR-6354,Customer special order fulfillment,VALUATION,Christopher Lee,2025-12-17,FALSE,MEDIUM,70,FALSE
A3EF7B69-34A5-41FE-92FC-D5F89BCD339F,6AFE4FDC-46F5-491F-8A76-B23CC44FB321,938-8708515-1,2025-08-22,CEVA,P-63913-C,DE,7326130577,144458.47,QUANTITY,12,51,Wrong tariff code selected by broker,Cross-referenced with supplier records,19 CFR 141.86,Similar correction: CORR-1374 (2025-08-02),Just-in-time delivery for production line,ADD_CVD,Stephanie Moore,2025-09-10,FALSE,LOW,174,TRUE
895C1616-644A-49DF-A983-13CB1764E5AE,86D0C2FA-B3EA-4AAF-BE43-DD7E405EFAEB,743-9038233-9,2025-09-07,CEVA,T-70422-D,GB,8483123159,102883.07,UNIT_PRICE,67,16,Classification adjusted based on product specifications,Flagged by weekly review process,CBP Trade Facilitation Guidelines,Related pattern in CORR-3299,Customer special order fulfillment,DOCUMENTATION,Amanda Foster,2025-09-19,TRUE,MEDIUM,48,FALSE
D6B8A939-379C-49B9-A5AB-98554B474DDB,997CA6AF-7E06-4A40-AA8E-28247842C8B4,139-7706270-2,2025-11-16,DHL_GLOBAL,P-72376-A,MX,8482780738,111637.39,PREFERENTIAL,USMCA,NONE,High value entry - ineligible for preferential rate,Classic case of applying preference without checking value,19 USC 1520(d); USMCA Implementation Instructions,"Pattern matches CORR-9631, CORR-5251, CORR-1537",Just-in-time delivery for production line,FTA_ELIGIBILITY,Rachel Anderson,2025-12-11,FALSE,HIGH,12,FALSE
DE414727-D82F-44D1-8366-E07D20519453,C936B358-0426-4146-B72B-C6B05D9523DD,E46112142,2026-01-14,CEVA,T-93679-A,MX,8479507468,143372.27,ADD_FLAG,Y,N,Valid cert of origin = USMCA exemption from ADD,ADD incorrectly applied to Mexican goods with preference,19 CFR 10.1003; USMCA preference rules,Related pattern in CORR-2500,Regular import for Cummins engine assembly,ADD_CVD,Amanda Foster,2026-02-06,FALSE,HIGH,30,TRUE
BD03894B-F6E0-4FE7-BF61-9C44C21EB042,3861DCB5-2365-4B39-BBF9-9801938F4F11,00688838692,2025-10-08,UPS_SCS,T-60418-B,TH,8481166746,129969.96,COO,MY,TH,Origin documentation shows different COO,Needed research to confirm,19 USC 1484,"See also: CORR-5751, CORR-1534",Regular import for Cummins engine assembly,COUNTRY_OF_ORIGIN,Stephanie Moore,2025-10-30,FALSE,LOW,150,FALSE
F8CD00BF-DD87-4702-8E2F-7D93A6EEFDFB,E4DBCA29-FB02-443D-9D1E-46A0DAAF9C6B,547-2471504-2,2025-10-11,KUEHNE_NAGEL,E-44622-B,TW,8453950933,22258.87,ADD_FLAG,N,Y,ADD rate updated per Commerce determination,Quick fix once identified,19 USC 1484,,New product line introduction,ADD_CVD,David Kim,2025-11-01,TRUE,HIGH,128,TRUE
806F6F58-66B0-4BBB-84EA-67385468CDEF,372D5B2B-DE58-40F2-A23B-68149BF0EFFC,00518973332,2025-09-23,CEVA,E-31247-D,CN,7326840763,133929.16,ADD_FLAG,N,Y,PRC sourced E-part subject to antidumping order,ADD calculation was zero but should be ~26%,19 CFR 351.212; A-570-967,,Just-in-time delivery for production line,ADD_CVD,Brian Jackson,2025-10-04,TRUE,HIGH,30,FALSE
9FB68F92-97B7-4E8E-AC18-51FD7572E26D,4B742419-8FAE-4F39-B0F6-A115EA3C6C69,00200585551,2025-11-06,CEVA,T-18902-A,JP,8413257834,126283.0,DUTY_RATE,80,61,Duty rate incorrect for this classification,Broker acknowledged error,19 CFR 141.86,Linked to CORR-2345 (same broker),Seasonal demand fulfillment,HTS_CLASSIFICATION,James Wilson,2025-11-13,FALSE,LOW,18,TRUE
79888E28-3192-4DF6-9E78-23F089094858,79EAC27E-E2AD-4A20-9F9A-BF1D1FFE720A,00313570775,2025-11-27,FEDEX_TRADE,E-94529-B,CN,8482577507,145610.66,QUANTITY,11,28,HTS subheading incorrect - corrected per GRI,Broker training issue perhaps?,19 CFR 141.86,Similar correction: CORR-7568 (2025-08-13),Standard inventory restock,COUNTRY_OF_ORIGIN,Brian Jackson,2025-11-29,FALSE,LOW,23,TRUE
2DF7958B-6379-4A4F-958A-6D49097CADD4,E2CCDF2C-A011-49E3-AB5E-FDA525E3D8E0,490-9323682-8,2025-10-19,EXPEDITOR,E-11518-B,CA,8483626849,128711.57,UNIT_PRICE,25,38,HTS correction per technical review,Manual review caught the error,19 CFR 152.103,Related pattern in CORR-1416,Aftermarket parts inventory replenishment,VALUATION,Jennifer Walsh,2025-10-26,FALSE,MEDIUM,26,TRUE
027C2A97-19F8-4582-937E-46804B80DD59,C45B9790-9C3D-4C25-B63C-82AF9E63E1B7,E60158057,2026-01-14,DHL_GLOBAL,F-99466-C,DE,8483304435,108787.22,UNIT_PRICE,48,17,Tariff code error identified during audit,System should have caught this,19 USC 1401a,"Pattern matches CORR-2475, CORR-4347, CORR-1464",Standard inventory restock,SPLIT_LINE,Michelle Brown,2026-01-25,TRUE,LOW,140,TRUE
A6118000-364C-46C5-991B-573B1B4C8755,52C4D2F5-DAD3-450C-83F3-ED41E32FEF5A,935-8000404-8,2025-12-20,EXPEDITOR,S-42436-A,DE,8453905090,42241.48,HTS_CODE,8453905090,8453906000,Correct subheading for metal-cutting machinery parts,8453905090 keeps appearing but it's almost never right for these parts,19 CFR 152.103; EN 84.53,Similar correction: CORR-2948 (2025-08-25),Regular import for Cummins engine assembly,HTS_CLASSIFICATION,Robert Thompson,2026-01-16,FALSE,HIGH,86,TRUE
DAF6123A-6490-4AA6-909F-674B41C6D713,C42565F0-BE70-425C-AAC5-F0825BF9C2A2,E76049741,2025-10-20,CEVA,F-24558-C,MX,8413586017,78943.01,PREFERENTIAL,USMCA,NONE,Above threshold - standard duty rate applies,Classic case of applying preference without checking value,19 USC 1520(d); USMCA Implementation Instructions,Related pattern in CORR-6516,Aftermarket parts inventory replenishment,FTA_ELIGIBILITY,Robert Thompson,2025-11-08,FALSE,HIGH,26,FALSE
F617F5E8-BFDC-4CB0-AA02-0AECC41A2135,C806D354-3D37-4EA4-8AF6-2184C1976C9F,00834385657,2025-10-12,CEVA,M-30545-B,KR,8414301483,126335.46,HTS_CODE,7318753485,8413642185,Updated classification per CBP guidance,Flagged by weekly review process,CBP Trade Facilitation Guidelines,,Engineering sample for R&D,HTS_CLASSIFICATION,Brian Jackson,2025-10-13,FALSE,MEDIUM,143,FALSE
66B9EB5C-F64C-4DAB-8B86-10ECA66EB77B,2983C913-A55B-44CD-9026-95583865302E,E11725622,2025-11-04,CEVA,E-23618-C,CA,8544285212,145394.17,CVD_FLAG,Y,N,CVD omitted - product in scope,Cross-referenced with supplier records,CBP Trade Facilitation Guidelines,,Customer special order fulfillment,ADD_CVD,Rachel Anderson,2025-11-06,TRUE,LOW,177,FALSE
D47CC218-2EC6-47F2-B20F-92688DD78FF8,554DFED6-9DB7-4C4C-86F1-96B9C1725952,00743278383,2025-11-07,EXPEDITOR,X-52069-A,CA,8482486315,131722.96,COO,CN,JP,Substantial transformation analysis - COO corrected,Flagged by weekly review process,19 CFR 10.411,"See also: CORR-5785, CORR-5996",New product line introduction,COUNTRY_OF_ORIGIN,Daniel Garcia,2025-11-24,TRUE,MEDIUM,166,FALSE
6950AA63-C841-44CD-960B-4AEF91B6B9F8,2CEB16DD-880E-453F-B32B-80121A7770A5,00131746777,2025-10-27,UPS_SCS,F-92210-A,IT,8481496364,121927.67,QUANTITY,71,83,HTS subheading incorrect - corrected per GRI,Flagged by weekly review process,19 CFR 10.411,Similar correction: CORR-5609 (2025-09-21),Service center inventory,COUNTRY_OF_ORIGIN,Kevin Taylor,2025-11-23,TRUE,MEDIUM,140,FALSE
CE6CCCB5-6977-44D5-B3B8-713FB3DF9CA4,2121DDF2-DBA2-4C4B-9C25-178EFCF9F6AA,00475504446,2026-02-02,UPS_SCS,R-31354-B,MX,8504279549,89464.94,PREFERENTIAL,GSP,CAFTA-DR,FTA eligibility confirmed upon review,Cross-referenced with supplier records,19 USC 1484,"See also: CORR-9737, CORR-7961",Standard inventory restock,FTA_ELIGIBILITY,Rachel Anderson,2026-02-21,TRUE,LOW,157,TRUE
13B4977C-F9EE-4C0F-87B4-FD7C1AE4B98D,EC9D26B6-E891-4A7F-A471-496E6F104B2E,174-4403572-1,2025-11-02,CEVA,P-94559-D,IN,8482976708,53716.88,CVD_FLAG,N,Y,CVD duty should apply per order,Random sample audit finding,CBP Trade Facilitation Guidelines,"Pattern matches CORR-9886, CORR-1352, CORR-9683",New product line introduction,ADD_CVD,Christopher Lee,2025-11-28,TRUE,LOW,57,TRUE
6B6BBE1D-527E-4E95-8513-78F7668ECC6C,EABDB17A-65E2-4141-814A-43A6F94CE0C6,00487187317,2026-01-31,EXPEDITOR,E-48921-A,GB,8453819775,61501.75,UNIT_PRICE,68,96,HTS correction per technical review,Manual review caught the error,19 USC 1401a,"See also: CORR-7462, CORR-9428",Warranty replacement parts shipment,VALUATION,Michael Rodriguez,2026-02-07,FALSE,HIGH,147,FALSE
884D56D7-2AA8-43F5-84C3-F5EC974B42E5,80BFEAB5-92B7-4EEC-8C74-1EE1B9869F91,E26807499,2025-09-10,UPS_SCS,C-67533-D,MX,8482820229,135479.99,COO,IN,MX,Origin documentation shows different COO,Second opinion confirmed correction,HTS General Note 3,,Customer special order fulfillment,COUNTRY_OF_ORIGIN,Michelle Brown,2025-10-03,TRUE,HIGH,87,TRUE
9F5760D4-3549-4BD4-8B57-4716418BF51A,EABFAF6E-235F-4DD2-9688-333AC3ED7143,00572637707,2025-12-12,UPS_SCS,F-18438-D,CN,8504586717,88464.6,PREFERENTIAL,NONE,KORUS,Preference claim unsupported by documentation,Needed research to confirm,19 CFR 152.103,Linked to CORR-5290 (same broker),Warranty replacement parts shipment,FTA_ELIGIBILITY,David Kim,2026-01-09,FALSE,MEDIUM,57,TRUE
BD4CF10C-6F31-4446-B84C-3A3CC3A2A3A3,D4ED6333-8582-465B-8754-717C785866DF,E19320722,2025-11-27,CEVA,E-80694-A,IT,8544215273,89513.55,PREFERENTIAL,CAFTA-DR,GSP,Preferential treatment should apply,Random sample audit finding,HTS General Note 3,Related pattern in CORR-8363,Standard inventory restock,FTA_ELIGIBILITY,Michelle Brown,2025-12-07,TRUE,HIGH,11,TRUE
BA9BCA1B-6E0F-471B-9D83-99EDB05C0E6A,FBB1DABB-8EB8-429B-AF7A-381F094CA632,00363521760,2025-11-12,CEVA,P-72200-C,DE,8479985900,118562.23,UNIT_PRICE,57,18,Reclassification based on product composition,Broker training issue perhaps?,CBP Trade Facilitation Guidelines,"Pattern matches CORR-9044, CORR-8619, CORR-1826",Service center inventory,SPLIT_LINE,Robert Thompson,2025-12-11,TRUE,HIGH,78,FALSE
74DD2B9E-A976-4F35-A4A5-CC3CB951442B,15034E9D-5602-41B9-92F2-6397308AC61B,872-5187801-5,2026-01-03,CEVA,E-51423-A,IN,8453486197,89510.93,ENTERED_VALUE,75381.05,64839.9,Value should include assists,Standard correction - nothing unusual,CBP Trade Facilitation Guidelines,"Pattern matches CORR-2282, CORR-7125, CORR-3176",Just-in-time delivery for production line,VALUATION,Robert Thompson,2026-02-01,TRUE,HIGH,156,TRUE
EA3B31C7-2387-44AE-AE47-AEB7DECA6139,F0D8CA46-80BB-42F4-B02C-FA6E3F75F942,00413437768,2026-02-07,UPS_SCS,X-17371-A,CA,8501919748,58881.91,PREFERENTIAL,AUSFTA,CAFTA-DR,Preference claim unsupported by documentation,Documentation review required,19 CFR 152.103,"See also: CORR-6255, CORR-6711",Quality replacement for defective batch,FTA_ELIGIBILITY,James Wilson,2026-02-16,TRUE,MEDIUM,161,FALSE
D36BDEAC-16E4-4945-95A7-A192486A2F5A,2E602001-7DAF-46FF-94F1-707C46259751,00734366080,2025-11-19,KUEHNE_NAGEL,F-89580-B,DE,8479682489,58016.34,DUTY_RATE,47,26,Rate should reflect current HTS,Caught during routine audit,19 USC 1484,"Pattern matches CORR-2440, CORR-7784, CORR-1205",Warranty replacement parts shipment,VALUATION,James Wilson,2025-11-24,TRUE,LOW,57,FALSE
A8099D5F-7BEF-420E-9732-E67C09535642,D0198BF4-8392-4473-8E7B-6F9280DE8BA4,00241609003,2025-10-11,FEDEX_TRADE,S-23052-D,CA,7326453684,1376.58,ADD_FLAG,Y,N,Antidumping duty should not apply,Broker acknowledged error,19 CFR 152.103,Similar correction: CORR-4026 (2025-06-10),Quality replacement for defective batch,ADD_CVD,Daniel Garcia,2025-10-26,FALSE,MEDIUM,153,TRUE
3155494D-1900-4B9F-8FE0-BA1F66A6AB4A,9C26F0F0-3DBE-49A2-871A-09F7B42C5B9A,00587190621,2025-09-21,EXPEDITOR,R-87983-B,CA,8504539480,93215.23,FEE_CODE,98,2,Tariff code error identified during audit,Second opinion confirmed correction,CBP Directive 3550-067,"Pattern matches CORR-7865, CORR-3526, CORR-1314",Regular import for Cummins engine assembly,HTS_CLASSIFICATION,Brian Jackson,2025-10-21,FALSE,LOW,161,TRUE
F6339B57-56CC-490E-8290-E8779955534E,362C7477-5BFA-4DB2-BD21-AFD922A90212,437-8665583-3,2026-01-05,CEVA,E-68407-C,VN,8482660690,12155.16,ADD_FLAG,N,Y,ADD calculation error corrected,Documentation was ambiguous - clarified with shipper,19 USC 1484,"Pattern matches CORR-1461, CORR-9490, CORR-3593",Quality replacement for defective batch,ADD_CVD,Emily Davis,2026-02-02,FALSE,LOW,65,TRUE
8C392734-B475-46F6-A9B0-FB2558A2496E,940FFED6-6EF1-4517-88DF-F75BA0A58E77,406-2267621-1,2025-10-04,DHL_GLOBAL,S-80362-A,JP,8414998653,125047.33,UNIT_PRICE,32,78,Classification adjusted based on product specifications,Broker training issue perhaps?,CBP Directive 3550-067,"Pattern matches CORR-1044, CORR-2194, CORR-6514",Quality replacement for defective batch,FTA_ELIGIBILITY,Emily Davis,2025-10-22,FALSE,LOW,118,TRUE
BE965CCC-E373-4A7B-BC19-1A44E91526C4,3A45D0F8-619C-403C-8E85-30AA2F76977D,00591995030,2025-09-13,KUEHNE_NAGEL,S-31889-B,KR,8482617802,28165.52,ADD_FLAG,Y,N,Antidumping duty should not apply,System should have caught this,19 CFR 152.103,"Pattern matches CORR-7052, CORR-3909, CORR-3546",Aftermarket parts inventory replenishment,ADD_CVD,Amanda Foster,2025-10-02,TRUE,MEDIUM,17,FALSE
62E76C58-0A24-4FBD-A992-DA979118B7A8,D66F89B0-7AF6-43A6-8C9D-A2BE037524A1,E69558210,2025-09-23,UPS_SCS,C-50552-B,DE,8453905090,25732.64,HTS_CODE,8453905090,8453906000,Correct subheading for metal-cutting machinery parts,Classification seems arbitrary from broker side,HTS General Note 3(c)(ii),Similar correction: CORR-5296 (2025-08-28),High-priority production critical parts,HTS_CLASSIFICATION,Christopher Lee,2025-10-20,FALSE,HIGH,32,TRUE
2E6A923F-9C9E-4F21-99AA-01D2A10E7669,71F12932-F8A5-4ACD-99E3-E9E04DCEAC2A,00837842727,2026-02-10,FEDEX_TRADE,R-97056-C,GB,8481377518,61161.78,HTS_CODE,8479553215,7318101361,Classification error - product function misidentified,Quick fix once identified,19 USC 1484,Related pattern in CORR-8852,High-priority production critical parts,HTS_CLASSIFICATION,Jennifer Walsh,2026-03-08,TRUE,LOW,88,FALSE
AE49FC3D-ED8D-4BBD-872B-F2D9ACE27A91,5EF2839A-FEFF-4150-999C-721B268DBAC7,329-5648600-6,2025-12-20,FEDEX_TRADE,C-71640-C,TH,8414907014,118810.18,CVD_FLAG,Y,N,CVD not applicable - origin exempt,Second opinion confirmed correction,CBP Directive 3550-067,,High-priority production critical parts,ADD_CVD,Brian Jackson,2026-01-18,FALSE,LOW,71,FALSE
10108580-8130-42C5-B6E1-71692A386CF9,90F5B604-51A2-4891-A1AF-103092E81650,E68368320,2025-11-24,EXPEDITOR,X-92515-D,MY,7326104334,129236.16,UNIT_PRICE,60,3,Classification error - product function misidentified,Caught during routine audit,19 USC 1484,,Service center inventory,SPLIT_LINE,Lisa Martinez,2025-12-14,TRUE,MEDIUM,25,TRUE
91F3123D-4BE4-419A-87AB-0D269D514520,9EA86F8D-CE54-4B17-97B7-93684A86AD8F,E90781918,2025-11-29,KUEHNE_NAGEL,E-33047-C,CN,8414220952,83735.34,ADD_FLAG,N,Y,Chinese origin E-series - subject to antidumping measures,Broker missed ADD again. They need training on this.,CBP HQ H301245; 19 USC 1673,,Engineering sample for R&D,ADD_CVD,Brian Jackson,2025-12-20,FALSE,HIGH,28,FALSE
8AF94A6F-6FA4-43E7-9152-3BEA86A16DD6,11123120-951E-4189-AB30-429C8F2A73F1,236-4795315-5,2025-09-06,KUEHNE_NAGEL,E-57893-B,GB,7326277582,115908.29,QUANTITY,73,69,HTS subheading incorrect - corrected per GRI,Needed research to confirm,CBP Directive 3550-067,,Quality replacement for defective batch,ADD_CVD,Daniel Garcia,2025-10-05,TRUE,MEDIUM,142,TRUE
909BFBBB-6DA1-4DEA-9F2D-558B8E60ACE2,ED1DA9A0-BFBA-456B-A506-1ACE10543DAD,E80078167,2025-10-20,CEVA,F-76258-C,MX,8544420000,38893.68,HTS_CODE,8544420000,8544490000,Voltage-based classification: >80V = 8544.49.xx,Had to check technical specs to verify voltage rating,HTS 8544 heading notes; EN 85.44,Similar correction: CORR-4149 (2025-08-08),Standard inventory restock,HTS_CLASSIFICATION,Jennifer Walsh,2025-11-10,FALSE,MEDIUM,35,TRUE
38C1D527-36C9-452B-A734-9EB26C66A9FF,55D84369-54E2-456B-9B57-CBDFD6596D68,00459124627,2025-12-02,EXPEDITOR,F-39128-A,IT,8481342301,30685.78,ADD_FLAG,N,Y,Antidumping duty should not apply,Documentation review required,19 USC 1401a,"See also: CORR-8375, CORR-8951",Seasonal demand fulfillment,ADD_CVD,Michelle Brown,2025-12-09,TRUE,LOW,24,FALSE
3F8C0431-4BE6-4AA0-866D-69219B2C8B29,3FE43C34-09CC-4BA1-9D00-2F8448E439D0,E96133084,2025-11-05,FEDEX_TRADE,P-54210-A,CN,8544420000,102382.85,HTS_CODE,8544420000,8544490000,Reclassify to 8544.49 per voltage rating,Need voltage field in validation checks,CBP Ruling NY N234567 (voltage classification),Related pattern in CORR-3127,Seasonal demand fulfillment,HTS_CLASSIFICATION,Kevin Taylor,2025-11-29,FALSE,MEDIUM,85,TRUE
4641A8F0-D610-4D93-90E2-78AD66D54620,7AD13694-93FC-4F0D-BD58-E2A55BE77DC3,E43771786,2025-12-11,UPS_SCS,X-66476-C,MY,8453920378,108118.76,FEE_CODE,44,87,Classification error - product function misidentified,Quick fix once identified,19 CFR 152.103,,Just-in-time delivery for production line,DUTY_ADJUSTMENT,Michelle Brown,2025-12-16,FALSE,MEDIUM,23,TRUE
F56FD344-3EE9-4A55-B80A-CBDA909532FD,E8D526DA-98D2-4B81-A0AB-CEF9DDF89985,E53888854,2026-01-04,DHL_GLOBAL,E-31438-B,CN,8544401362,124460.99,ADD_FLAG,N,Y,CBP requires ADD for this PRC classification,Classic miss - E parts from China ALWAYS need ADD check,19 CFR 351.212; A-570-967,"Pattern matches CORR-9469, CORR-8079, CORR-1687",Customer special order fulfillment,ADD_CVD,Brian Jackson,2026-01-22,TRUE,HIGH,37,TRUE
32194934-22A8-4E1B-8CA2-BC232B68AAF0,9BAB820B-BD9F-4545-8289-A012DE3BD8D2,00310138426,2026-02-26,UPS_SCS,P-45222-A,CN,7318301532,56774.64,COO,IT,JP,Manufacturer location confirms correct COO,Caught during routine audit,CBP Directive 3550-067,,Customer special order fulfillment,COUNTRY_OF_ORIGIN,Rachel Anderson,2026-03-05,TRUE,LOW,81,TRUE
E41A9ED4-5D2B-4F31-A9AA-A5FB479391AF,BF477D84-CB70-4B2C-B7EF-409FABEB8B3B,E77458181,2026-02-11,KUEHNE_NAGEL,P-93563-A,CN,8413780059,53820.01,HTS_CODE,8483841754,8544606962,HTS correction per technical review,Quick fix once identified,19 USC 1401a,,Quality replacement for defective batch,HTS_CLASSIFICATION,Brian Jackson,2026-02-20,FALSE,MEDIUM,69,FALSE
